lambda,BAC,mu,P,sim
49.238826317067414,0.48855583221605053,0.1,300,32
142.51026703029993,0.31167400881057267,0.1,300,32
412.46263829013566,0.5,0.1,300,32
1193.7766417144383,0.5,0.1,300,32
3455.1072945922183,0.5,0.1,300,32
10000.0,0.5,0.1,300,32
0.01,0.5930074677528853,0.1,300,33
0.028942661247167517,0.5930074677528853,0.1,300,33
0.0837677640068292,0.5930074677528853,0.1,300,33
0.24244620170823283,0.5930074677528853,0.1,300,33
0.701703828670383,0.5909708078750848,0.1,300,33
2.030917620904737,0.591989137813985,0.1,300,33
5.878016072274912,0.6174473862864902,0.1,300,33
17.012542798525892,0.5828241683638832,0.1,300,33
49.238826317067414,0.6056800181036434,0.1,300,33
142.51026703029993,0.4745417515274949,0.1,300,33
412.46263829013566,0.5,0.1,300,33
1193.7766417144383,0.5,0.1,300,33
3455.1072945922183,0.5,0.1,300,33
10000.0,0.5,0.1,300,33
0.01,0.43952843924663,0.1,300,34
0.028942661247167517,0.43952843924663,0.1,300,34
0.0837677640068292,0.43952843924663,0.1,300,34
0.24244620170823283,0.43952843924663,0.1,300,34
0.701703828670383,0.4483584613216852,0.1,300,34
2.030917620904737,0.4483584613216852,0.1,300,34
5.878016072274912,0.45166971959983093,0.1,300,34
17.012542798525892,0.4792635385843784,0.1,300,34
49.238826317067414,0.5689728054107369,0.1,300,34
142.51026703029993,0.5805974355361421,0.1,300,34
412.46263829013566,0.5,0.1,300,34
1193.7766417144383,0.5,0.1,300,34
3455.1072945922183,0.5,0.1,300,34
10000.0,0.5,0.1,300,34
0.01,0.548,0.1,300,35
0.028942661247167517,0.548,0.1,300,35
0.0837677640068292,0.55,0.1,300,35
0.24244620170823283,0.55,0.1,300,35
0.701703828670383,0.55,0.1,300,35
2.030917620904737,0.618,0.1,300,35
5.878016072274912,0.666,0.1,300,35
17.012542798525892,0.696,0.1,300,35
49.238826317067414,0.86,0.1,300,35
142.51026703029993,0.978,0.1,300,35
412.46263829013566,1.0,0.1,300,35
1193.7766417144383,1.0,0.1,300,35
3455.1072945922183,1.0,0.1,300,35
10000.0,1.0,0.1,300,35
0.01,0.5112751435701615,0.1,300,36
0.028942661247167517,0.5112751435701615,0.1,300,36
0.0837677640068292,0.5112751435701615,0.1,300,36
0.24244620170823283,0.5176042574942121,0.1,300,36
0.701703828670383,0.5176042574942121,0.1,300,36
2.030917620904737,0.5176042574942121,0.1,300,36
5.878016072274912,0.5088998466580474,0.1,300,36
17.012542798525892,0.53421630235425,0.1,300,36
49.238826317067414,0.4603565952073123,0.1,300,36
142.51026703029993,0.47030878859857483,0.1,300,36
412.46263829013566,0.5,0.1,300,36
1193.7766417144383,0.5,0.1,300,36
3455.1072945922183,0.5,0.1,300,36
10000.0,0.5,0.1,300,36
0.01,0.538,0.1,300,37
0.028942661247167517,0.538,0.1,300,37
0.0837677640068292,0.538,0.1,300,37
0.24244620170823283,0.538,0.1,300,37
0.701703828670383,0.538,0.1,300,37
2.030917620904737,0.534,0.1,300,37
5.878016072274912,0.512,0.1,300,37
17.012542798525892,0.516,0.1,300,37
49.238826317067414,0.584,0.1,300,37
142.51026703029993,0.976,0.1,300,37
412.46263829013566,1.0,0.1,300,37
1193.7766417144383,1.0,0.1,300,37
3455.1072945922183,1.0,0.1,300,37
10000.0,1.0,0.1,300,37
0.01,0.45241232886741345,0.1,300,38
0.028942661247167517,0.45241232886741345,0.1,300,38
0.0837677640068292,0.45241232886741345,0.1,300,38
0.24244620170823283,0.45241232886741345,0.1,300,38
0.701703828670383,0.45241232886741345,0.1,300,38
2.030917620904737,0.45241232886741345,0.1,300,38
5.878016072274912,0.477084706054616,0.1,300,38
17.012542798525892,0.4760231349293506,0.1,300,38
49.238826317067414,0.46390658174097665,0.1,300,38
142.51026703029993,0.4140127388535032,0.1,300,38
412.46263829013566,0.5,0.1,300,38
1193.7766417144383,0.5,0.1,300,38
3455.1072945922183,0.5,0.1,300,38
10000.0,0.5,0.1,300,38
0.01,0.5899390243902439,0.1,300,39
0.028942661247167517,0.5899390243902439,0.1,300,39
0.0837677640068292,0.5899390243902439,0.1,300,39
0.24244620170823283,0.5899390243902439,0.1,300,39
0.701703828670383,0.5899390243902439,0.1,300,39
2.030917620904737,0.5919715447154472,0.1,300,39
5.878016072274912,0.5828252032520325,0.1,300,39
17.012542798525892,0.5899390243902439,0.1,300,39
49.238826317067414,0.6382113821138211,0.1,300,39
142.51026703029993,0.4806910569105691,0.1,300,39
412.46263829013566,0.5,0.1,300,39
1193.7766417144383,0.5,0.1,300,39
3455.1072945922183,0.5,0.1,300,39
10000.0,0.5,0.1,300,39
0.01,0.6935975609756098,0.1,300,40
0.028942661247167517,0.6935975609756098,0.1,300,40
0.0837677640068292,0.6935975609756098,0.1,300,40
0.24244620170823283,0.6935975609756098,0.1,300,40
0.701703828670383,0.6935975609756098,0.1,300,40
2.030917620904737,0.6925813008130082,0.1,300,40
5.878016072274912,0.6946138211382114,0.1,300,40
17.012542798525892,0.6895325203252032,0.1,300,40
49.238826317067414,0.6961382113821138,0.1,300,40
142.51026703029993,0.9949186991869918,0.1,300,40
412.46263829013566,0.5,0.1,300,40
1193.7766417144383,0.5,0.1,300,40
3455.1072945922183,0.5,0.1,300,40
10000.0,0.5,0.1,300,40
0.01,0.5133587786259541,0.1,300,41
0.028942661247167517,0.5133587786259541,0.1,300,41
0.0837677640068292,0.5133587786259541,0.1,300,41
0.24244620170823283,0.5133587786259541,0.1,300,41
0.701703828670383,0.5133587786259541,0.1,300,41
2.030917620904737,0.5137436654050933,0.1,300,41
5.878016072274912,0.512027711848098,0.1,300,41
17.012542798525892,0.5333889280903201,0.1,300,41
49.238826317067414,0.5676438514337032,0.1,300,41
142.51026703029993,0.5084033613445378,0.1,300,41
412.46263829013566,0.5,0.1,300,41
1193.7766417144383,0.5,0.1,300,41
3455.1072945922183,0.5,0.1,300,41
10000.0,0.5,0.1,300,41
0.01,0.5197441162533565,0.1,300,42
0.028942661247167517,0.5197441162533565,0.1,300,42
0.0837677640068292,0.5197441162533565,0.1,300,42
0.24244620170823283,0.5197441162533565,0.1,300,42
0.701703828670383,0.5197441162533565,0.1,300,42
2.030917620904737,0.4915495182435634,0.1,300,42
5.878016072274912,0.4936029063339125,0.1,300,42
17.012542798525892,0.532064444795451,0.1,300,42
49.238826317067414,0.3726899383983573,0.1,300,42
142.51026703029993,0.4804928131416838,0.1,300,42
412.46263829013566,0.5,0.1,300,42
1193.7766417144383,0.5,0.1,300,42
3455.1072945922183,0.5,0.1,300,42
10000.0,0.5,0.1,300,42
0.01,0.5812056737588652,0.1,300,43
0.028942661247167517,0.5812056737588652,0.1,300,43
0.0837677640068292,0.5812056737588652,0.1,300,43
0.24244620170823283,0.5812056737588652,0.1,300,43
0.701703828670383,0.5790780141843972,0.1,300,43
2.030917620904737,0.5801418439716312,0.1,300,43
5.878016072274912,0.5645390070921985,0.1,300,43
17.012542798525892,0.45035460992907805,0.1,300,43
49.238826317067414,0.5709219858156028,0.1,300,43
142.51026703029993,0.4968085106382979,0.1,300,43
412.46263829013566,0.5,0.1,300,43
1193.7766417144383,0.5,0.1,300,43
3455.1072945922183,0.5,0.1,300,43
10000.0,0.5,0.1,300,43
0.01,0.54,0.1,300,44
0.028942661247167517,0.54,0.1,300,44
0.0837677640068292,0.54,0.1,300,44
0.24244620170823283,0.54,0.1,300,44
0.701703828670383,0.54,0.1,300,44
2.030917620904737,0.538,0.1,300,44
5.878016072274912,0.538,0.1,300,44
17.012542798525892,0.58,0.1,300,44
49.238826317067414,0.69,0.1,300,44
142.51026703029993,0.992,0.1,300,44
412.46263829013566,1.0,0.1,300,44
1193.7766417144383,1.0,0.1,300,44
3455.1072945922183,1.0,0.1,300,44
10000.0,1.0,0.1,300,44
0.01,0.4505607329015953,0.1,300,45
0.028942661247167517,0.4505607329015953,0.1,300,45
0.0837677640068292,0.4505607329015953,0.1,300,45
0.24244620170823283,0.4505607329015953,0.1,300,45
0.701703828670383,0.4495340388564208,0.1,300,45
2.030917620904737,0.48286210709208655,0.1,300,45
5.878016072274912,0.4582214500078977,0.1,300,45
17.012542798525892,0.4310535460432791,0.1,300,45
49.238826317067414,0.5962723108513663,0.1,300,45
142.51026703029993,0.47433264887063653,0.1,300,45
412.46263829013566,0.5,0.1,300,45
1193.7766417144383,0.5,0.1,300,45
3455.1072945922183,0.5,0.1,300,45
10000.0,0.5,0.1,300,45
0.01,0.5976958525345621,0.1,300,46
0.028942661247167517,0.5976958525345621,0.1,300,46
0.0837677640068292,0.5976958525345621,0.1,300,46
0.24244620170823283,0.5998463901689708,0.1,300,46
0.701703828670383,0.5998463901689708,0.1,300,46
2.030917620904737,0.6009216589861751,0.1,300,46
5.878016072274912,0.5976958525345621,0.1,300,46
17.012542798525892,0.6109062980030722,0.1,300,46
49.238826317067414,0.6980030721966206,0.1,300,46
142.51026703029993,0.9967741935483871,0.1,300,46
412.46263829013566,0.5,0.1,300,46
1193.7766417144383,0.5,0.1,300,46
3455.1072945922183,0.5,0.1,300,46
10000.0,0.5,0.1,300,46
0.01,0.5147171462960937,0.1,300,47
0.028942661247167517,0.4894408578619105,0.1,300,47
0.0837677640068292,0.4894408578619105,0.1,300,47
0.24244620170823283,0.4894408578619105,0.1,300,47
0.701703828670383,0.49255936098041364,0.1,300,47
2.030917620904737,0.4344020133493818,0.1,300,47
5.878016072274912,0.43648101542838386,0.1,300,47
17.012542798525892,0.4361527519422256,0.1,300,47
49.238826317067414,0.45349600612758506,0.1,300,47
142.51026703029993,0.4501039501039501,0.1,300,47
412.46263829013566,0.5,0.1,300,47
1193.7766417144383,0.5,0.1,300,47
3455.1072945922183,0.5,0.1,300,47
10000.0,0.5,0.1,300,47
0.01,0.5214932126696833,0.1,300,48
0.028942661247167517,0.5214932126696833,0.1,300,48
0.0837677640068292,0.5214932126696833,0.1,300,48
0.24244620170823283,0.5201195862960569,0.1,300,48
0.701703828670383,0.5201195862960569,0.1,300,48
2.030917620904737,0.5164431157078216,0.1,300,48
5.878016072274912,0.5279573367808661,0.1,300,48
17.012542798525892,0.5168875242404654,0.1,300,48
49.238826317067414,0.5395119586296057,0.1,300,48
142.51026703029993,0.555308661926309,0.1,300,48
412.46263829013566,0.5,0.1,300,48
1193.7766417144383,0.5,0.1,300,48
3455.1072945922183,0.5,0.1,300,48
10000.0,0.5,0.1,300,48
0.01,0.49439102564102566,0.1,300,49
0.028942661247167517,0.49439102564102566,0.1,300,49
0.0837677640068292,0.49439102564102566,0.1,300,49
0.24244620170823283,0.49439102564102566,0.1,300,49
0.701703828670383,0.49439102564102566,0.1,300,49
2.030917620904737,0.5256410256410257,0.1,300,49
5.878016072274912,0.5299145299145299,0.1,300,49
17.012542798525892,0.5271100427350428,0.1,300,49
49.238826317067414,0.5495459401709402,0.1,300,49
142.51026703029993,0.48717948717948717,0.1,300,49
412.46263829013566,0.5,0.1,300,49
1193.7766417144383,0.5,0.1,300,49
3455.1072945922183,0.5,0.1,300,49
10000.0,0.5,0.1,300,49
0.01,0.566183305447109,0.1,300,50
0.028942661247167517,0.566183305447109,0.1,300,50
0.0837677640068292,0.566183305447109,0.1,300,50
0.24244620170823283,0.566183305447109,0.1,300,50
0.701703828670383,0.566183305447109,0.1,300,50
2.030917620904737,0.566183305447109,0.1,300,50
5.878016072274912,0.5825432236475181,0.1,300,50
17.012542798525892,0.5835657185350437,0.1,300,50
49.238826317067414,0.45231455660903513,0.1,300,50
142.51026703029993,0.3159509202453988,0.1,300,50
412.46263829013566,0.5,0.1,300,50
1193.7766417144383,0.5,0.1,300,50
3455.1072945922183,0.5,0.1,300,50
10000.0,0.5,0.1,300,50
0.01,0.4917412617220801,0.1,300,51
0.028942661247167517,0.4917412617220801,0.1,300,51
0.0837677640068292,0.4917412617220801,0.1,300,51
0.24244620170823283,0.4917412617220801,0.1,300,51
0.701703828670383,0.4917412617220801,0.1,300,51
2.030917620904737,0.49296675191815853,0.1,300,51
5.878016072274912,0.4934995737425405,0.1,300,51
17.012542798525892,0.49227408354646207,0.1,300,51
49.238826317067414,0.46137041773231036,0.1,300,51
142.51026703029993,0.4632352941176471,0.1,300,51
412.46263829013566,0.48651960784313725,0.1,300,51
1193.7766417144383,0.5,0.1,300,51
3455.1072945922183,0.5,0.1,300,51
10000.0,0.5,0.1,300,51
0.01,0.532,0.1,300,52
0.028942661247167517,0.532,0.1,300,52
0.0837677640068292,0.532,0.1,300,52
0.24244620170823283,0.532,0.1,300,52
0.701703828670383,0.532,0.1,300,52
2.030917620904737,0.53,0.1,300,52
5.878016072274912,0.554,0.1,300,52
17.012542798525892,0.57,0.1,300,52
49.238826317067414,0.882,0.1,300,52
142.51026703029993,0.986,0.1,300,52
412.46263829013566,1.0,0.1,300,52
1193.7766417144383,1.0,0.1,300,52
3455.1072945922183,1.0,0.1,300,52
10000.0,1.0,0.1,300,52
0.01,0.5881834215167548,0.1,300,53
0.028942661247167517,0.5881834215167548,0.1,300,53
0.0837677640068292,0.5881834215167548,0.1,300,53
0.24244620170823283,0.5912698412698413,0.1,300,53
0.701703828670383,0.589212228101117,0.1,300,53
2.030917620904737,0.6249265138154028,0.1,300,53
5.878016072274912,0.6115520282186949,0.1,300,53
17.012542798525892,0.6310993533215756,0.1,300,53
49.238826317067414,0.3649323927101705,0.1,300,53
142.51026703029993,0.9176954732510287,0.1,300,53
412.46263829013566,0.5,0.1,300,53
1193.7766417144383,0.5,0.1,300,53
3455.1072945922183,0.5,0.1,300,53
10000.0,0.5,0.1,300,53
0.01,0.5050200803212852,0.1,300,54
0.028942661247167517,0.5050200803212852,0.1,300,54
0.0837677640068292,0.5050200803212852,0.1,300,54
0.24244620170823283,0.5050200803212852,0.1,300,54
0.701703828670383,0.2600401606425703,0.1,300,54
2.030917620904737,0.2600401606425703,0.1,300,54
5.878016072274912,0.2640562248995984,0.1,300,54
17.012542798525892,0.28012048192771083,0.1,300,54
49.238826317067414,0.36646586345381527,0.1,300,54
142.51026703029993,0.4708835341365462,0.1,300,54
412.46263829013566,0.5,0.1,300,54
1193.7766417144383,0.5,0.1,300,54
3455.1072945922183,0.5,0.1,300,54
10000.0,0.5,0.1,300,54
0.01,0.5301719852868079,0.1,300,55
0.028942661247167517,0.5301719852868079,0.1,300,55
0.0837677640068292,0.5301719852868079,0.1,300,55
0.24244620170823283,0.5301719852868079,0.1,300,55
0.701703828670383,0.5301719852868079,0.1,300,55
2.030917620904737,0.5301719852868079,0.1,300,55
5.878016072274912,0.5280843026145741,0.1,300,55
17.012542798525892,0.5134705239089372,0.1,300,55
49.238826317067414,0.44676409185803756,0.1,300,55
142.51026703029993,0.48851774530271397,0.1,300,55
412.46263829013566,0.5,0.1,300,55
1193.7766417144383,0.5,0.1,300,55
3455.1072945922183,0.5,0.1,300,55
10000.0,0.5,0.1,300,55
0.01,0.5189473684210526,0.1,300,56
0.028942661247167517,0.5189473684210526,0.1,300,56
0.0837677640068292,0.5189473684210526,0.1,300,56
0.24244620170823283,0.52,0.1,300,56
0.701703828670383,0.54,0.1,300,56
2.030917620904737,0.5378947368421053,0.1,300,56
5.878016072274912,0.5705263157894738,0.1,300,56
17.012542798525892,0.54,0.1,300,56
49.238826317067414,0.4084210526315789,0.1,300,56
142.51026703029993,0.35578947368421054,0.1,300,56
412.46263829013566,0.5,0.1,300,56
1193.7766417144383,0.5,0.1,300,56
3455.1072945922183,0.5,0.1,300,56
10000.0,0.5,0.1,300,56
0.01,0.45121648460774577,0.1,300,57
0.028942661247167517,0.45121648460774577,0.1,300,57
0.0837677640068292,0.45121648460774577,0.1,300,57
0.24244620170823283,0.45121648460774577,0.1,300,57
0.701703828670383,0.4479890764647468,0.1,300,57
2.030917620904737,0.4479890764647468,0.1,300,57
5.878016072274912,0.44463753723932475,0.1,300,57
17.012542798525892,0.4361966236345581,0.1,300,57
49.238826317067414,0.5996151936444886,0.1,300,57
142.51026703029993,0.6503227408143,0.1,300,57
412.46263829013566,0.5,0.1,300,57
1193.7766417144383,0.5,0.1,300,57
3455.1072945922183,0.5,0.1,300,57
10000.0,0.5,0.1,300,57
0.01,0.512,0.1,300,58
0.028942661247167517,0.512,0.1,300,58
0.0837677640068292,0.512,0.1,300,58
0.24244620170823283,0.512,0.1,300,58
0.701703828670383,0.51,0.1,300,58
2.030917620904737,0.51,0.1,300,58
5.878016072274912,0.52,0.1,300,58
17.012542798525892,0.566,0.1,300,58
49.238826317067414,0.73,0.1,300,58
142.51026703029993,0.998,0.1,300,58
412.46263829013566,1.0,0.1,300,58
1193.7766417144383,1.0,0.1,300,58
3455.1072945922183,1.0,0.1,300,58
10000.0,1.0,0.1,300,58
0.01,0.47500613688603244,0.1,300,59
0.028942661247167517,0.47500613688603244,0.1,300,59
0.0837677640068292,0.47500613688603244,0.1,300,59
0.24244620170823283,0.47500613688603244,0.1,300,59
0.701703828670383,0.47500613688603244,0.1,300,59
2.030917620904737,0.47500613688603244,0.1,300,59
5.878016072274912,0.47631161991475307,0.1,300,59
17.012542798525892,0.47500613688603244,0.1,300,59
49.238826317067414,0.4457834013969785,0.1,300,59
142.51026703029993,0.49561491598045126,0.1,300,59
412.46263829013566,0.5,0.1,300,59
1193.7766417144383,0.5,0.1,300,59
3455.1072945922183,0.5,0.1,300,59
10000.0,0.5,0.1,300,59
0.01,0.5171486079834193,0.1,300,60
0.028942661247167517,0.5171486079834193,0.1,300,60
0.0837677640068292,0.5171486079834193,0.1,300,60
0.24244620170823283,0.5171486079834193,0.1,300,60
0.701703828670383,0.5199186910859125,0.1,300,60
2.030917620904737,0.5232467765399869,0.1,300,60
5.878016072274912,0.5274019011937264,0.1,300,60
17.012542798525892,0.5309990234958848,0.1,300,60
49.238826317067414,0.5307100579923872,0.1,300,60
142.51026703029993,0.6264871759102413,0.1,300,60
412.46263829013566,0.5,0.1,300,60
1193.7766417144383,0.5,0.1,300,60
3455.1072945922183,0.5,0.1,300,60
10000.0,0.5,0.1,300,60
0.01,0.610296531349163,0.1,300,61
0.028942661247167517,0.610296531349163,0.1,300,61
0.0837677640068292,0.610296531349163,0.1,300,61
0.24244620170823283,0.610296531349163,0.1,300,61
0.701703828670383,0.633493817704344,0.1,300,61
2.030917620904737,0.611336032388664,0.1,300,61
5.878016072274912,0.6314148156253419,0.1,300,61
17.012542798525892,0.6154940365466681,0.1,300,61
49.238826317067414,0.6830616041142357,0.1,300,61
142.51026703029993,0.6551044972097604,0.1,300,61
412.46263829013566,0.5,0.1,300,61
1193.7766417144383,0.5,0.1,300,61
3455.1072945922183,0.5,0.1,300,61
10000.0,0.5,0.1,300,61
0.01,0.47740894421392344,0.1,300,62
0.028942661247167517,0.47740894421392344,0.1,300,62
0.0837677640068292,0.47740894421392344,0.1,300,62
0.24244620170823283,0.47740894421392344,0.1,300,62
0.701703828670383,0.47740894421392344,0.1,300,62
2.030917620904737,0.4784462886122637,0.1,300,62
5.878016072274912,0.5319271553711388,0.1,300,62
17.012542798525892,0.5012678653757492,0.1,300,62
49.238826317067414,0.501959428307976,0.1,300,62
142.51026703029993,0.4927385892116183,0.1,300,62
412.46263829013566,0.5,0.1,300,62
1193.7766417144383,0.5,0.1,300,62
3455.1072945922183,0.5,0.1,300,62
10000.0,0.5,0.1,300,62
0.01,0.5048901488306166,0.1,300,63
0.028942661247167517,0.5048901488306166,0.1,300,63
0.0837677640068292,0.5048901488306166,0.1,300,63
0.24244620170823283,0.5048901488306166,0.1,300,63
0.701703828670383,0.5072997873848335,0.1,300,63
2.030917620904737,0.5027639971651311,0.1,300,63
5.878016072274912,0.4944720056697378,0.1,300,63
17.012542798525892,0.48632175761871016,0.1,300,63
49.238826317067414,0.46378454996456414,0.1,300,63
142.51026703029993,0.4939759036144578,0.1,300,63
412.46263829013566,0.5,0.1,300,63
1193.7766417144383,0.5,0.1,300,63
3455.1072945922183,0.5,0.1,300,63
10000.0,0.5,0.1,300,63
0.01,0.5382323190901883,0.1,300,64
0.028942661247167517,0.5382323190901883,0.1,300,64
0.0837677640068292,0.5382323190901883,0.1,300,64
0.24244620170823283,0.5382323190901883,0.1,300,64
0.701703828670383,0.5382323190901883,0.1,300,64
2.030917620904737,0.5414172065939473,0.1,300,64
5.878016072274912,0.5629596216408321,0.1,300,64
17.012542798525892,0.4631209163727822,0.1,300,64
49.238826317067414,0.49413597966046097,0.1,300,64
142.51026703029993,0.48905109489051096,0.1,300,64
412.46263829013566,0.5,0.1,300,64
1193.7766417144383,0.5,0.1,300,64
3455.1072945922183,0.5,0.1,300,64
10000.0,0.5,0.1,300,64
0.01,0.5637856076828239,0.1,300,65
0.028942661247167517,0.5637856076828239,0.1,300,65
0.0837677640068292,0.5627149438712609,0.1,300,65
0.24244620170823283,0.5627149438712609,0.1,300,65
0.701703828670383,0.5627149438712609,0.1,300,65
2.030917620904737,0.5844526636817857,0.1,300,65
5.878016072274912,0.5790993446239698,0.1,300,65
17.012542798525892,0.5833819998702225,0.1,300,65
49.238826317067414,0.4387126078774901,0.1,300,65
142.51026703029993,0.7505353319057816,0.1,300,65
412.46263829013566,0.5,0.1,300,65
1193.7766417144383,0.5,0.1,300,65
3455.1072945922183,0.5,0.1,300,65
10000.0,0.5,0.1,300,65
0.01,0.5184122429459589,0.1,300,66
0.028942661247167517,0.5184122429459589,0.1,300,66
0.0837677640068292,0.5184122429459589,0.1,300,66
0.24244620170823283,0.5184122429459589,0.1,300,66
0.701703828670383,0.5205908921834317,0.1,300,66
2.030917620904737,0.5205908921834317,0.1,300,66
5.878016072274912,0.5325734629895318,0.1,300,66
17.012542798525892,0.5214676656570487,0.1,300,66
49.238826317067414,0.40801849194962536,0.1,300,66
142.51026703029993,0.48474945533769065,0.1,300,66
